"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"1089163224866480128","","","2019-01-26 14:08:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IAのライブ行きたかった...","","","",""
"1088813219471417344","","","2019-01-25 14:57:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @1st_PLACE0302: 明日のARIA公演の予習として、YouTubeに新たに開設された『[IA &amp; ONE OFFICIAL] Virtual Broadcast』で過去に公開されたARIA STATIONも合わせてチェック!!

【チャンネルページはコチラ】…","1088638146634379265","397855417","2019-01-25 03:22:14 +0000","https://www.youtube.com/channel/UCHQVqmldaUM8HvOfKZFywGA,https://twitter.com/1st_PLACE0302/status/1088638146634379265/photo/1"
"1088803244913025024","1088801393412956161","4911036714","2019-01-25 14:18:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@atusi08250522 今日の実験を思い出しますね...","","","",""
"1088793504686301186","","","2019-01-25 13:39:34 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","方向性違うけどアンネ・フランクが思い浮かびました","","","",""
"1088745512365215744","1088742784368992256","1083375074038566913","2019-01-25 10:28:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Atok_kunn 私は家にいる方が有意義だと思いました(体験談)","","","",""
"1088740130511249409","","","2019-01-25 10:07:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @news_lose: PlayStation 4とcuraサイン入り「まいてつ pure station 通常版」が「1名様」に当たる！ イエティ(@maitetsu_ps ) Lose(@news_lose) を両方フォローしてRT！ コミック版第１話もＶＲで試し読み…","1088734706634387456","826149872701104128","2019-01-25 09:45:56 +0000","https://maitetsucs.com,https://twitter.com/news_lose/status/1088734706634387456/photo/1"
"1088587338169540608","","","2019-01-25 00:00:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","お互いにストレスしかないのなら授業しなくて良いのよ","","","",""
"1088439542753812482","","","2019-01-24 14:13:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @news_lose: PlayStation 4とcuraサイン入り「まいてつ pure station 通常版」が「1名様」に当たる！ イエティ(@maitetsu_ps ) Lose(@news_lose) を両方フォローしてRT！ コミック版第１話もＶＲで試し読み…","1088370204227203072","826149872701104128","2019-01-24 09:37:32 +0000","https://maitetsucs.com,https://twitter.com/news_lose/status/1088370204227203072/photo/1"
"1088358553595785216","1088345986227826688","3076281660","2019-01-24 08:51:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","読んだ
笑える部分もあって面白かったのでオススメ","","","",""
"1088345986227826688","","","2019-01-24 08:01:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","県立図書館に来ました https://t.co/vtLQyCFqsT","","","","https://twitter.com/W_Lawrence_T/status/1088345986227826688/photo/1"
"1088112705204965376","","","2019-01-23 16:34:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","力学が無限に理解できない","","","",""
"1088028601151188997","","","2019-01-23 11:00:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @news_lose: PlayStation 4とcuraサイン入り「まいてつ pure station 通常版」が「1名様」に当たる！ イエティ(@maitetsu_ps ) Lose(@news_lose) を両方フォローしてRT！ コミック版第１話もＶＲで試し読み…","1088013582879444992","826149872701104128","2019-01-23 10:00:27 +0000","https://maitetsucs.com,https://twitter.com/news_lose/status/1088013582879444992/photo/1"
"1087988536333225985","","","2019-01-23 08:20:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @terfno_mai: 【開催宣言】
津山でカンファレンスを開催します！
日時/場所：4/13 @ 津山高専 多目的ホール
参加枠：50→溢れたら増やします。バーチャル登壇枠3枠用意します。Cluster使う予定です。
参加申し込み：connpass準備中です
発表申し…","1087980527527837700","822178702997921792","2019-01-23 07:49:06 +0000",""
"1087901247431106560","1087901083073097728","1050266281742458880","2019-01-23 02:34:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@NekonoMiya0326 まあ7万ちょいですし","","","",""
"1087900987887505408","","","2019-01-23 02:33:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RTX2070は2月終わりには買えそうです","","","",""
"1087900496004673536","1087898808111980544","822178702997921792","2019-01-23 02:31:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@terfno_mai PUBGを4K260Hzで動かすのに必要","","","",""
"1087705754700632065","","","2019-01-22 13:37:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @news_lose: PlayStation 4とcuraサイン入り「まいてつ pure station 通常版」が「1名様」に当たる！ イエティ(@maitetsu_ps ) Lose(@news_lose) を両方フォローしてRT！ コミック版第１話もＶＲで試し読み…","1087643232802992128","826149872701104128","2019-01-22 09:28:48 +0000","https://maitetsucs.com,https://twitter.com/news_lose/status/1087643232802992128/photo/1"
"1087705690435547136","1087700698643365888","1014727087448514561","2019-01-22 13:36:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@yugeonsen1 @NekonoMiya0326 (‘ω’)ｱｻﾋｨ↓ｽｩﾊﾟｧ↑ﾄﾞｩﾙｧｧｧｧｲ↓ｗｗｗｗｗ","","","",""
"1087662774736441344","","","2019-01-22 10:46:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @1st_HACHIMAKI: 【LIVEグッズ会場販売情報】
ARIA &amp; Anniversary-Talk &amp; Live-の会場販売グッズと事前販売スケジュールを公開！
みなさんチェックしてライブに備えてくださいね♪♪
#IA #ONE #IA_ONE_Anniver…","1087622792256733184","1001378038561456129","2019-01-22 08:07:35 +0000","https://twitter.com/1st_HACHIMAKI/status/1087622792256733184/photo/1,https://twitter.com/1st_HACHIMAKI/status/1087622792256733184/photo/1,https://twitter.com/1st_HACHIMAKI/status/1087622792256733184/photo/1"
"1087651032472027137","1087650933217972224","916639101478084611","2019-01-22 09:59:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Musashi0930GAME @NekonoMiya0326 熱あるやんけ","","","",""
"1087650892604555264","1087650524063662081","3076281660","2019-01-22 09:59:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","真の陽キャは自分達の事を陽キャと呼ばないので","","","",""
"1087650524063662081","","","2019-01-22 09:57:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","陽キャの皆でマック来た！ https://t.co/GC5DHntLa7","","","","https://twitter.com/W_Lawrence_T/status/1087650524063662081/photo/1"
"1087615377700413440","","","2019-01-22 07:38:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","29 ポイントです - タカの目を持っています https://t.co/Ns8aGUFL0E","","","","http://wvw.igame.com/eye-test/?tws=29--JP"
"1087609091453644800","","","2019-01-22 07:13:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @V1TAFPS: Amazonからこの中国ゲーミングマウス買ってみないかっていう宣伝来たから覗いてみたら、マウスの機能にデフォルトで自動リコイルチートが搭載されてて戦慄してるw

こういうので知らない間にチート使ってく人が増えていくんやなって https://t.co/…","1087541714200346624","963770616783368192","2019-01-22 02:45:24 +0000","https://twitter.com/V1TAFPS/status/1087541714200346624/photo/1,https://twitter.com/V1TAFPS/status/1087541714200346624/photo/1"
"1087494726595489792","","","2019-01-21 23:38:42 +0000","<a href=""https://connpass.com"" rel=""nofollow"">connpass</a>","高専カンファレンスin西京2に参加を申し込みました！ https://t.co/GjhUkZIPQ4","","","","https://connpass.com/event/113831/?utm_campaign=event_participate_to_follower&utm_medium=twitter&utm_source=notifications"
"1087463399540183040","","","2019-01-21 21:34:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @news_lose: PlayStation 4とcuraサイン入り「まいてつ pure station 通常版」が「1名様」に当たる！ イエティ(@maitetsu_ps ) Lose(@news_lose) を両方フォローしてRT！ コミック版第１話もＶＲで試し読み…","1087327533924724736","826149872701104128","2019-01-21 12:34:20 +0000","https://maitetsucs.com,https://twitter.com/news_lose/status/1087327533924724736/photo/1"
"1087363106773204993","","","2019-01-21 14:55:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Coffee_tart322: いあおねあにばーさりー
#IA_ONE_Anniversary2019 https://t.co/PNYk5aDcTf","1087311056169390080","861714388880769024","2019-01-21 11:28:51 +0000","https://twitter.com/Coffee_tart322/status/1087311056169390080/photo/1,https://twitter.com/Coffee_tart322/status/1087311056169390080/photo/1"
"1087354821953314817","","","2019-01-21 14:22:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @GOD_Razor: ｱﾘｱｰｯ!!

#IA_ONE_Anniversary2019 https://t.co/2HU7UlVbpn","1087351493013860356","156629547","2019-01-21 14:09:32 +0000","https://twitter.com/GOD_Razor/status/1087351493013860356/photo/1,https://twitter.com/GOD_Razor/status/1087351493013860356/photo/1"
"1087322952578650112","","","2019-01-21 12:16:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JUMP FORCEは今一つ物足りない感があって買う気が起きません","","","",""
"1087307643973132293","","","2019-01-21 11:15:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @1st_PLACE0302: 【IA最新情報】本日からIAが上野駅に登場！JR東日本の「案内AIみんなで育てようプロジェクト」に参加し、デジタルサイネージ型案内AI「バーチャルアテンダント」として、JR上野駅および駅周辺をご案内します！

詳細はコチラ！https://…","1087288698998149120","397855417","2019-01-21 10:00:01 +0000","http://tumblr.1stplace.co.jp/post/182186220997,https://twitter.com/1st_PLACE0302/status/1087288698998149120/photo/1"
"1086951809946607618","","","2019-01-20 11:41:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @news_lose: PlayStation 4とcuraサイン入り「まいてつ pure station 通常版」が「1名様」に当たる！ イエティ(@maitetsu_ps ) Lose(@news_lose) を両方フォローしてRT！ コミック版第１話もＶＲで試し読み…","1086947915589857281","826149872701104128","2019-01-20 11:25:52 +0000","https://maitetsucs.com,https://twitter.com/news_lose/status/1086947915589857281/photo/1"
"1086871591672115200","1086849369431666690","4911036714","2019-01-20 06:22:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@atusi08250522 PS4でも無料でできるよ！","","","",""
"1086621306013941762","","","2019-01-19 13:48:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @sikuku93: アニバーサリー！
#IA_ONE_Anniversary2019 https://t.co/HYMnlCSozK","1086580709966340101","830424469839634434","2019-01-19 11:06:43 +0000","https://twitter.com/sikuku93/status/1086580709966340101/photo/1,https://twitter.com/sikuku93/status/1086580709966340101/photo/1"
"1086617090138619904","","","2019-01-19 13:31:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @news_lose: PlayStation 4とcuraサイン入り「まいてつ pure station 通常版」が「1名様」に当たる！ イエティ(@maitetsu_ps ) Lose(@news_lose) を両方フォローしてRT！ コミック版第１話もＶＲで試し読み…","1086566631663329280","826149872701104128","2019-01-19 10:10:47 +0000","https://maitetsucs.com,https://twitter.com/news_lose/status/1086566631663329280/photo/1"
"1086617056890376192","","","2019-01-19 13:31:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @maitetsu_ps: PlayStation VRとcuraサイン入り「まいてつ pure station 通常版」が「1名様」に当たる！ イエティ(@maitetsu_ps ) Lose(@news_lose) を両方フォローしてRT！ コミック版第１話もＶＲで試…","1086602401333694464","955634114115223552","2019-01-19 12:32:55 +0000","https://maitetsucs.com,https://twitter.com/maitetsu_ps/status/1086602401333694464/photo/1"
"1086583590987526144","","","2019-01-19 11:18:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","バイト先の店長がメールのToとCcとBccの違い分かってなかったんだが","","","",""
"1086259478901645313","","","2019-01-18 13:50:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @light09416187: ひかちゅうが❗️IAちゃんと❗️ https://t.co/rJSlgm7ZGb","1085470129981349889","881858273242079232","2019-01-16 09:33:40 +0000","https://twitter.com/light09416187/status/1085470129981349889/photo/1,https://twitter.com/light09416187/status/1085470129981349889/photo/1"
"1086254308608241667","","","2019-01-18 13:29:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @1st_PLACE0302: 【ARIA開催記念！】「PARTY A GO-GO」振り返り映像パート4「夜咄ディセイブ」を公開！

TeddyLoid、RSC Masami Studioキッズダンサーとのコラボレーションをぜひお楽しみ下さい!

視聴はコチラ
YouTu…","1086196487422238722","397855417","2019-01-18 09:39:57 +0000","https://youtu.be/Ojcj4GMrrkI,https://nico.ms/so34486799,https://twitter.com/1st_PLACE0302/status/1086196487422238722/photo/1,https://twitter.com/1st_PLACE0302/status/1086196487422238722/photo/1,https://twitter.com/1st_PLACE0302/status/1086196487422238722/photo/1"
"1086154285149114369","","","2019-01-18 06:52:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","何言ってんだこいつ","","","",""
"1086142002259931137","","","2019-01-18 06:03:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","エスコンVRってPSVRだけなのか","","","",""
"1086141862212071424","","","2019-01-18 06:02:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @plumgames: エスコン7のVRモード、動画じゃ伝わらんけどこんな感じ。途中旅行気分なコメントしてるけどスルーしてww  いやーマジで凄いわこれ。PSVR大勝利！！　 #PS4share https://t.co/a7bZhTfSwX","1085582545566105600","2364298368","2019-01-16 17:00:22 +0000","https://twitter.com/plumgames/status/1085582545566105600/video/1,https://twitter.com/plumgames/status/1085582545566105600/video/1"
"1085895090499870720","","","2019-01-17 13:42:19 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @henjinshinshi: パソコンが結局動かず購入した店に言ったら「大変申し訳ありません💦現状確認したいのでパソコンお持ちください💦」

秋葉原まで抱えて行くこともできず、仕方なくベビーカーに乗せていくのだけど、とりあえず電車で皆が私を異常者みたいに見るね。 htt…","1085773111528632320","580764404","2019-01-17 05:37:37 +0000","https://twitter.com/henjinshinshi/status/1085773111528632320/photo/1"
"1085780282970501126","","","2019-01-17 06:06:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @LastLabyrinthJP: 【フォロー&amp;RTキャンペーン 】
公式アカウント @LastLabyrinthJP をフォロー＆この投稿をRTするだけで #OculusRift を抽選で1名様に #プレゼント !
締切は2月3日(日)です。ご応募お待ちしております！…","1083166533944336387","1032459093246537728","2019-01-10 01:00:00 +0000","https://twitter.com/LastLabyrinthJP/status/1083166533944336387/photo/1"
"1085780208764874752","","","2019-01-17 06:05:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @fura: VR体験者が増えないとVRゲームが売れないじゃないか！
つーことで【自腹！】で #PlayStationVR #PSVR を10名にプレゼント！
@fura をフォロー＆このツイートをRT！

フォロー＆RTで応募完了
〆切は2月6日
当選者にはDMで連絡…","1084682304339898368","8708742","2019-01-14 05:23:08 +0000","https://twitter.com/fura/status/1084682304339898368/photo/1"
"1085747183024988161","","","2019-01-17 03:54:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Andzumoti: 餅の専門は理学部系の情報系なんだけど、数学と物理学、気象学、宇宙学、化学その他諸々+数カ国語+実務的なプログラミングで完全武装したらつおいよね？って理屈で今やりまくってる","1085730240410771458","898907268917243908","2019-01-17 02:47:15 +0000",""
"1085746383536050176","","","2019-01-17 03:51:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @news_lose: 「さくら、もゆ。B2タペストリー」
司田カズヒロ先生・なつめえり先生・漆原雪人先生サイン入り
「ハチロク ライクトロンブランケット」
cura先生・進行豹先生サイン入りが当たる！

FAVORITE(@favo_official)
Lose(@ne…","1085462233251950592","826149872701104128","2019-01-16 09:02:17 +0000","http://www.lose.jp/official/favlose,https://twitter.com/news_lose/status/1085462233251950592/photo/1"
"1085729714289799180","","","2019-01-17 02:45:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","まじ授業は終わったっぽい","","","",""
"1085464632519680000","","","2019-01-16 09:11:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @news_lose: PlayStation 4とcuraサイン入り「まいてつ pure station 通常版」が「1名様」に当たる！ イエティ(@maitetsu_ps ) Lose(@news_lose) を両方フォローしてRT！ コミック版第１話もＶＲで試し読み…","1085462137512767493","826149872701104128","2019-01-16 09:01:55 +0000","https://maitetsucs.com,https://twitter.com/news_lose/status/1085462137512767493/photo/1"
"1085450083645063168","","","2019-01-16 08:14:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @1st_PLACE0302: 【御礼】いつも応援有難うございます！Makuakeでのクラウドファンディング企画が無事終了致しました。

何と皆様のご支援のお蔭でストレッチゴール1千万(日本公演演目1曲追加)を達成できました！本当に有難うございます！

IAからの御礼メッ…","1085101334754258945","397855417","2019-01-15 09:08:13 +0000","https://twitter.com/1st_PLACE0302/status/1085101334754258945/video/1"
"1085229253703000064","","","2019-01-15 17:36:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @spinalien: ( ˘ω˘) IAさん7周年、ONEさん4周年おめでとうございます！

#IA_ONE_Anniversary2019 https://t.co/lQoQirxmkR","1085207194348343296","37221838","2019-01-15 16:08:51 +0000","https://twitter.com/spinalien/status/1085207194348343296/photo/1,https://twitter.com/spinalien/status/1085207194348343296/photo/1"
"1085165478979366912","","","2019-01-15 13:23:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @maitetsu_ps: PlayStation VRとcuraサイン入り「まいてつ pure station 通常版」が「1名様」に当たる！ イエティ(@maitetsu_ps ) Lose(@news_lose) を両方フォローしてRT！ コミック版第１話もＶＲで試…","1085103119120232448","955634114115223552","2019-01-15 09:15:18 +0000","https://maitetsucs.com,https://twitter.com/maitetsu_ps/status/1085103119120232448/photo/1"
"1085093549375250432","","","2019-01-15 08:37:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","もうあれから4年経ったんですね...","","","",""
"1085093471256367104","","","2019-01-15 08:36:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","今年は瀬戸内国際芸術祭があるので多分フェリー乗って遊び行きます","","","",""
"1084800778164789248","","","2019-01-14 13:13:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @news_lose: PlayStation 4とcuraサイン入り「まいてつ pure station 通常版」が「1名様」に当たる！ イエティ(@maitetsu_ps ) Lose(@news_lose) を両方フォローしてRT！ コミック版第１話もＶＲで試し読み…","1084770110428962817","826149872701104128","2019-01-14 11:12:03 +0000","https://maitetsucs.com,https://twitter.com/news_lose/status/1084770110428962817/photo/1"
"1084742838393290752","","","2019-01-14 09:23:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Flying_Aria2714: 【チケットはこちら！】IAのホログラムライブ「ARIA」を一緒に成長させよう！ https://t.co/JkmpxEYi6O #Makuake @makuake_caさんから","1084742525015846912","2243415913","2019-01-14 09:22:26 +0000","https://www.makuake.com/project/aria/?utm_source=aria&utm_medium=sns_share_tw,https://www.makuake.com/project/aria/?utm_source=aria&utm_medium=sns_share_tw"
"1084716224045404161","","","2019-01-14 07:37:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Musashi0930GAME: ドン勝うめぇええええええええ
#pubg https://t.co/ayZpsVYbrk","1084466831178399745","916639101478084611","2019-01-13 15:06:55 +0000","https://twitter.com/Musashi0930GAME/status/1084466831178399745/photo/1,https://twitter.com/Musashi0930GAME/status/1084466831178399745/photo/1"
"1084499492349440001","","","2019-01-13 17:16:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @hayasyuumiuma: 今年のONEちゃんへの誕生日プレゼントは、姉と同じ「力」だ。 https://t.co/Mmk4Tbi3fN","1084425156389294082","1062344820","2019-01-13 12:21:19 +0000","https://twitter.com/hayasyuumiuma/status/1084425156389294082/photo/1,https://twitter.com/hayasyuumiuma/status/1084425156389294082/photo/1"
"1084499287910756352","","","2019-01-13 17:15:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @nabenofuta33: 恋敵 https://t.co/StoytWlVyP","1084460369551093760","2576802955","2019-01-13 14:41:15 +0000","https://twitter.com/nabenofuta33/status/1084460369551093760/photo/1,https://twitter.com/nabenofuta33/status/1084460369551093760/photo/1"
"1084466269036769281","1084464391968313345","1083375074038566913","2019-01-13 15:04:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Natok_kun me too","","","",""
"1084455767409741824","","","2019-01-13 14:22:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @news_lose: PlayStation 4とcuraサイン入り「まいてつ pure station 通常版」が「1名様」に当たる！ イエティ(@maitetsu_ps ) Lose(@news_lose) を両方フォローしてRT！ コミック版第１話もＶＲで試し読み…","1084455051748302848","826149872701104128","2019-01-13 14:20:07 +0000","https://maitetsucs.com,https://twitter.com/news_lose/status/1084455051748302848/photo/1"
"1084411060700950528","","","2019-01-13 11:25:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @maitetsu_ps: PlayStation VRとcuraサイン入り「まいてつ pure station 通常版」が「1名様」に当たる！ イエティ(@maitetsu_ps ) Lose(@news_lose) を両方フォローしてRT！ コミック版第１話もＶＲで試…","1084342015855276032","955634114115223552","2019-01-13 06:50:57 +0000","https://maitetsucs.com,https://twitter.com/maitetsu_ps/status/1084342015855276032/photo/1"
"1084381639461941253","","","2019-01-13 09:28:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Natok_kun: いつps4買おう","1084378104863154177","1083375074038566913","2019-01-13 09:14:21 +0000",""
"1084364539733233664","","","2019-01-13 08:20:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","さ
#さとうささらチャレンジ
https://t.co/i9lYoz6uVt","","","","https://shindanmaker.com/627728"
"1083998486800912384","","","2019-01-12 08:05:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","とてもよかった
次回は行ってみたいな","","","",""
"1083972771460218880","","","2019-01-12 06:23:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","この生放送後でYouTubeとかにアップロードされるんですかね？
#kosenconf_123shinshun 
#kosenconf","","","",""
"1083971467270774784","1083971109215657984","822178702997921792","2019-01-12 06:18:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@terfno_mai 一番見たいところでツイッターの生放送の調子が悪くなったのですが","","","",""
"1083954613257089024","","","2019-01-12 05:11:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @nomunomu0504: LIVE始まっとるでー

#kosenconf_123shinshun #kosenconf 

https://t.co/oNKzkHrDnW","1083937286838833153","740893939977195520","2019-01-12 04:02:42 +0000","https://www.pscp.tv/w/bwleLDFlV0t5WGRvT29vUUF8MWt2S3BFZGtYRGdHRapH34hs5uOchHQ8rGv_agQFccpCvLUgz5abEIgWdd0X,https://www.pscp.tv/w/bwleLDFlV0t5WGRvT29vUUF8MWt2S3BFZGtYRGdHRapH34hs5uOchHQ8rGv_agQFccpCvLUgz5abEIgWdd0X"
"1083793391530369024","","","2019-01-11 18:30:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @news_lose: PlayStation 4とcuraサイン入り「まいてつ pure station 通常版」が「1名様」に当たる！ イエティ(@maitetsu_ps ) Lose(@news_lose) を両方フォローしてRT！ コミック版第１話もＶＲで試し読み…","1083711889656360960","826149872701104128","2019-01-11 13:07:03 +0000","https://maitetsucs.com,https://twitter.com/news_lose/status/1083711889656360960/photo/1"
"1083678301749633024","","","2019-01-11 10:53:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @itallinc: そうなんです。最近、一方的にナイセンをフォローしていてリムった人を探知してフォローしにいく謎システムを作ってみたんです😳 https://t.co/5tqtmK2MlN","1083676160041529344","145040740","2019-01-11 10:45:04 +0000","https://twitter.com/white_7su/status/1083670841236189185,https://twitter.com/white_7su/status/1083670841236189185"
"1083655095848321024","","","2019-01-11 09:21:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @fuji005: ゆかりとささらののんびり暮らし８－４ https://t.co/95zncOpxwH","1083653986899509249","128458570","2019-01-11 09:16:58 +0000","https://twitter.com/fuji005/status/1083653986899509249/photo/1,https://twitter.com/fuji005/status/1083653986899509249/photo/1"
"1083652897756205056","","","2019-01-11 09:12:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @psplus_jp: 「ゲームで11(いい)日を！」キャンペーンが本日スタート！
PS Plus公式(@psplus_jp)をフォローして、このツイートをリツイートするだけ！　抽選で豪華賞品を当てて、ゲームライフをお楽しみください♪ 応募方法はコチラ⇒   https:…","1083636734024249347","979632309719543808","2019-01-11 08:08:25 +0000","http://psplus.eng.mg/5ac35,https://twitter.com/psplus_jp/status/1083636734024249347/photo/1"
"1083652101429854208","","","2019-01-11 09:09:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @1st_PLACE0302: 【ARIA開催記念！】前回公演「PARTY A GO-GO」振り返り映像パート3「セツナドライブ」を公開！

IAのギタープレイを堪能できる、人気のROCK MUSICをぜひお見逃しなく!!

YouTube : https://t.co/…","1083651301991272448","397855417","2019-01-11 09:06:18 +0000","https://youtu.be/94v93iqSZgg,https://www.nicovideo.jp/watch/so34457756,https://twitter.com/1st_PLACE0302/status/1083651301991272448/photo/1"
"1083610779000004608","","","2019-01-11 06:25:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wight90297332: 積みゲーマーレベル
レベル1：積んでるうちに値下げされる
レベル2：積んでるうちに続編が出る
レベル3：積んでるうちに次世代機でリメイクされる","1083568991359033344","2449395014","2019-01-11 03:39:13 +0000",""
